user_id,order_id,order_date,order_amount,delivery_time_mins,used_promo,delivery_fee,order_time
U0453,O553882,2023-08-12,18.3,50,0,2.32,Late Night
U0453,O151500,2023-11-29,19.82,42,0,1.7,Morning
U0454,O284522,2024-03-07,21.42,40,1,1.36,Morning
U0455,O298511,2024-01-04,36.22,46,0,0.73,Afternoon
U0455,O869806,2024-03-13,24.88,30,0,4.89,Late Night
U0456,O212620,2023-11-19,37.99,39,1,4.01,Evening
U0457,O215095,2024-02-29,11.61,21,0,1.11,Evening
U0457,O283268,2023-10-07,27.86,20,0,1.31,Afternoon
U0458,O388136,2023-07-13,22.28,20,0,1.46,Afternoon
U0458,O998114,2023-09-01,0.78,18,1,1.56,Afternoon
U0458,O969891,2023-12-18,46.69,32,0,0.88,Morning
U0459,O880699,2024-01-30,1.2,23,0,3.44,Morning
U0459,O697040,2023-11-19,15.21,32,0,3.77,Late Night
U0459,O209570,2024-02-02,25.35,18,0,0.81,Evening
U0459,O766495,2023-12-14,27.19,31,1,3.95,Evening
U0460,O598493,2024-01-17,38.61,35,1,4.57,Afternoon
U0461,O552282,2024-01-09,32.13,10,0,3.27,Evening
U0462,O551797,2023-07-22,14.38,31,0,3.33,Late Night
U0462,O222217,2023-03-21,27.38,43,0,1.02,Afternoon
U0462,O232316,2023-12-11,20.03,47,1,2.76,Morning
U0463,O802440,2023-07-19,32.52,26,1,4.19,Late Night
U0464,O544605,2023-07-27,11.79,40,0,0.54,Morning
U0464,O562757,2023-07-31,31.25,47,1,2.23,Late Night
U0464,O974634,2023-10-20,37.39,23,1,2.08,Morning
U0465,O894895,2023-10-27,31.71,20,0,4.37,Late Night
U0465,O387551,2023-11-16,20.97,57,1,0.75,Evening
U0465,O892332,2024-03-14,37.66,46,0,4.79,Afternoon
U0466,O726264,2023-09-26,11.94,22,0,4.67,Late Night
U0466,O405056,2023-07-15,31.54,17,1,3.43,Afternoon
U0466,O943170,2024-02-08,40.51,38,1,3.95,Afternoon
U0466,O430453,2024-02-22,20.36,36,1,0.5,Evening
U0466,O543092,2024-02-04,16.22,20,1,1.9,Evening
U0466,O104487,2023-08-19,26.64,23,0,1.81,Evening
U0466,O193375,2024-01-14,25.5,28,0,1.44,Late Night
U0466,O663961,2023-10-29,27.53,24,0,3.95,Afternoon
U0467,O848877,2024-02-25,30.8,36,0,3.45,Afternoon
U0467,O110372,2023-12-19,13.19,25,0,1.74,Evening
U0467,O524477,2024-02-01,37.71,30,1,1.22,Late Night
U0468,O715929,2023-09-05,18.45,37,0,1.69,Morning
U0468,O309939,2023-09-14,39.34,51,1,1.33,Late Night
U0468,O394944,2023-11-12,11.38,71,1,0.73,Evening
U0469,O578388,2023-08-24,19.96,19,1,0.73,Evening
U0469,O670722,2023-07-24,40.25,14,0,3.14,Late Night
U0469,O786301,2023-10-06,15.83,47,1,2.88,Morning
U0469,O307748,2024-02-25,23.84,42,0,4.84,Late Night
U0469,O863570,2023-04-24,43.81,38,1,2.17,Afternoon
U0469,O344620,2023-05-26,15.95,50,0,3.91,Afternoon
U0469,O211364,2024-02-15,34.18,14,0,1.51,Evening
U0469,O738100,2023-04-06,26.8,14,0,1.62,Afternoon
U0470,O715722,2023-03-20,23.67,19,0,0.67,Late Night
U0471,O931053,2023-10-26,33.18,23,0,1.85,Afternoon
U0471,O801477,2023-06-22,31.56,62,0,3.53,Afternoon
U0471,O128634,2023-07-13,56.46,58,0,0.3,Evening
U0471,O701448,2023-05-29,20.78,30,1,1.6,Morning
U0471,O709778,2023-12-30,37.18,53,1,3.37,Morning
U0472,O178711,2024-02-17,37.12,25,0,3.36,Evening
U0472,O696715,2024-03-13,20.33,29,0,4.15,Evening
U0473,O660605,2023-12-07,32.69,44,0,4.65,Late Night
U0473,O696575,2023-09-09,18.35,33,0,4.07,Evening
U0474,O996910,2023-11-01,27.32,18,1,1.18,Afternoon
U0474,O129251,2023-12-23,18.72,12,1,0.19,Afternoon
U0475,O499178,2023-12-31,44.02,33,1,2.21,Evening
U0476,O699278,2023-08-08,29.65,57,0,4.19,Afternoon
U0476,O346150,2023-07-24,21.78,42,0,2.2,Morning
U0476,O510685,2023-02-26,37.97,33,1,4.58,Late Night
U0476,O496539,2023-12-30,32.87,27,0,0.56,Late Night
U0476,O275225,2023-06-26,30.36,46,0,4.74,Evening
U0476,O470866,2023-04-25,20.41,34,0,3.85,Late Night
U0476,O204448,2023-12-31,19.47,26,0,2.45,Late Night
U0476,O408176,2023-12-01,27.81,47,1,3.34,Afternoon
U0477,O982854,2023-10-01,13.52,28,0,1.13,Morning
U0477,O910050,2023-06-17,43.89,35,0,3.25,Afternoon
U0477,O845231,2023-04-27,24.23,10,1,4.03,Afternoon
U0477,O758934,2023-10-28,17.36,24,0,3.27,Afternoon
U0477,O924765,2024-01-01,36.77,62,1,4.43,Late Night
U0477,O371326,2023-09-08,45.33,42,1,2.2,Morning
U0478,O580265,2024-01-11,22.53,18,0,1.82,Evening
U0478,O129870,2023-11-02,16.51,15,0,2.14,Morning
U0479,O970506,2023-12-15,26.43,59,1,4.13,Afternoon
U0479,O776618,2024-03-07,19.91,10,0,3.3,Late Night
U0479,O999054,2024-01-21,35.3,10,1,4.6,Afternoon
U0479,O594805,2023-09-13,31.49,43,0,0.05,Late Night
U0479,O753420,2023-12-08,32.9,35,0,3.87,Late Night
U0480,O614136,2024-03-06,27.32,26,0,3.63,Morning
U0480,O747958,2023-09-07,18.27,33,0,0.41,Morning
U0480,O621970,2024-01-06,44.94,41,0,1.9,Morning
U0481,O442709,2024-02-26,4.46,25,1,0.21,Evening
U0482,O548834,2024-01-14,24.92,49,0,4.78,Late Night
U0482,O242228,2023-07-18,14.3,41,1,2.66,Late Night
U0482,O112420,2023-03-29,28.27,27,1,4.85,Afternoon
U0482,O909286,2023-04-05,28.49,39,1,4.61,Afternoon
U0482,O625261,2023-02-13,30.25,10,1,4.87,Evening
U0482,O977407,2023-07-29,26.59,50,0,0.24,Evening
U0482,O943882,2024-01-12,27.49,42,0,1.2,Morning
U0483,O315523,2024-02-11,18.58,10,1,4.51,Evening
U0483,O434302,2024-01-15,24.65,27,1,1.81,Evening
U0484,O647521,2023-07-08,21.22,42,0,4.55,Late Night
U0484,O516724,2023-05-05,22.31,40,0,1.74,Morning
U0484,O183035,2023-03-17,23.13,54,0,4.91,Late Night
U0484,O807262,2024-02-11,31.33,53,0,1.15,Late Night
U0485,O163265,2024-01-14,28.69,10,0,2.83,Late Night
U0485,O668323,2023-11-08,8.56,65,0,0.58,Late Night
U0485,O757559,2024-01-01,22.57,36,0,4.14,Afternoon
U0487,O835882,2023-08-19,17.24,77,1,4.68,Morning
U0487,O335612,2024-02-24,32.76,28,0,1.46,Evening
U0487,O407967,2023-06-12,30.92,53,0,3.54,Late Night
U0487,O613994,2023-07-24,36.85,50,0,4.43,Evening
U0487,O106028,2023-08-27,24.6,57,1,1.73,Evening
U0487,O374507,2024-03-07,5.93,25,0,4.17,Evening
U0488,O715692,2024-02-21,18.7,11,1,3.19,Late Night
U0488,O778101,2024-02-05,18.59,51,1,3.07,Late Night
U0490,O626041,2024-01-29,24.23,10,0,0.85,Morning
U0491,O746849,2024-02-28,21.3,39,0,0.21,Afternoon
U0491,O638967,2023-11-20,32.28,36,0,0.24,Late Night
U0492,O251857,2023-08-05,43.54,59,0,1.76,Morning
U0492,O590424,2023-12-05,8.63,72,0,0.28,Afternoon
U0492,O534812,2023-09-10,26.74,57,1,4.94,Morning
U0492,O497648,2023-09-15,36.44,11,0,1.77,Late Night
U0492,O862183,2023-10-26,27.52,51,0,4.65,Afternoon
U0493,O263935,2023-08-19,33.04,30,0,4.03,Afternoon
U0493,O602827,2023-08-15,28.09,51,0,2.46,Late Night
U0493,O934175,2024-02-25,49.26,40,1,0.13,Evening
U0493,O792664,2023-08-28,25.77,27,0,4.89,Evening
U0494,O823556,2023-12-25,24.17,51,0,4.18,Afternoon
U0494,O523425,2023-10-11,24.85,29,1,4.48,Evening
U0494,O824576,2024-02-25,15.22,30,0,4.71,Morning
U0495,O478358,2023-12-20,19.92,47,0,2.03,Evening
U0495,O641816,2023-12-21,29.5,17,1,2.83,Late Night
U0496,O184946,2024-02-02,32.98,31,0,3.77,Late Night
U0496,O244707,2023-06-08,13.96,20,0,0.66,Late Night
U0496,O347129,2024-01-14,21.71,44,1,2.25,Morning
U0496,O461990,2023-05-02,42.33,25,0,2.09,Afternoon
U0497,O548250,2023-07-29,18.19,37,1,3.52,Morning
U0497,O527463,2023-02-25,36.26,33,0,3.42,Morning
U0497,O407678,2023-12-29,20.03,15,0,0.76,Afternoon
U0497,O556418,2023-06-10,26.03,30,0,0.62,Late Night
U0497,O706151,2023-08-18,8.49,37,0,4.42,Late Night
U0497,O638908,2023-08-14,20.0,42,0,2.33,Late Night
U0497,O380398,2023-10-24,16.2,25,0,2.82,Late Night
U0497,O389707,2024-01-30,25.65,23,0,0.04,Afternoon
U0497,O143835,2024-02-15,23.0,26,0,3.26,Late Night
U0500,O530037,2023-11-17,33.35,37,0,4.63,Evening
U0500,O369457,2024-02-08,30.79,42,0,3.8,Evening
U0500,O769120,2023-11-06,48.15,38,0,2.09,Afternoon
U0500,O744116,2023-11-10,34.4,10,1,4.45,Evening
U0501,O944004,2023-11-20,34.23,41,0,4.44,Morning
U0501,O553245,2023-11-17,25.72,26,0,1.03,Afternoon
U0501,O702350,2024-02-14,19.7,10,0,2.55,Late Night
U0502,O541588,2023-11-21,14.43,42,0,3.41,Late Night
U0502,O807564,2024-03-12,41.21,29,0,1.28,Afternoon
U0502,O739424,2023-12-10,36.0,33,1,2.56,Evening
U0502,O637110,2024-02-04,27.83,43,0,0.91,Afternoon
U0502,O450161,2023-11-01,35.33,15,0,1.83,Morning
U0502,O156764,2023-08-16,36.69,48,1,4.52,Afternoon
U0502,O602704,2024-02-27,35.95,33,0,2.67,Evening
U0502,O747440,2024-01-21,20.73,37,0,3.31,Evening
U0503,O783206,2024-02-10,21.44,12,0,0.76,Late Night
U0503,O806833,2024-03-06,31.27,46,1,2.44,Morning
U0503,O814036,2024-03-01,21.69,36,1,2.61,Late Night
U0503,O962865,2024-01-08,23.19,24,1,2.35,Late Night
U0504,O736983,2023-06-18,18.46,31,1,2.44,Late Night
U0505,O151150,2023-11-28,35.77,37,1,0.35,Late Night
U0505,O517669,2023-10-17,17.53,33,0,2.34,Afternoon
U0505,O264411,2023-09-20,35.55,31,0,1.59,Morning
U0506,O832382,2024-02-22,33.35,14,0,4.29,Late Night
U0506,O349526,2023-11-18,34.57,34,1,1.81,Evening
U0506,O543445,2023-08-27,32.92,26,1,4.91,Morning
U0507,O640638,2023-06-27,26.69,23,1,1.87,Evening
U0507,O679502,2023-11-25,5.68,13,0,4.84,Morning
U0507,O204381,2023-07-10,-0.39,56,0,1.49,Morning
U0507,O864227,2024-03-10,22.02,49,0,4.99,Late Night
U0508,O957624,2023-09-23,30.22,25,0,0.05,Afternoon
U0508,O556102,2023-09-15,29.52,26,1,0.23,Morning
U0508,O607146,2023-10-29,16.97,22,0,4.09,Late Night
U0508,O562422,2023-08-02,46.32,45,0,2.17,Evening
U0509,O763178,2023-11-17,36.43,36,0,2.63,Late Night
U0509,O497534,2023-05-11,19.77,13,1,4.69,Evening
U0509,O998118,2023-04-19,29.87,34,0,4.52,Late Night
U0509,O689215,2023-05-09,32.22,38,0,0.52,Afternoon
U0510,O481785,2024-01-23,23.63,41,0,1.63,Morning
U0510,O245120,2023-12-10,28.95,36,1,1.81,Afternoon
U0510,O966308,2023-11-10,27.69,53,0,3.18,Late Night
U0510,O521645,2024-02-24,11.5,43,0,0.0,Evening
U0511,O580313,2023-11-28,9.74,56,0,2.7,Afternoon
U0511,O867224,2024-02-13,30.16,48,1,1.63,Late Night
U0512,O411009,2023-10-31,6.09,23,0,2.71,Evening
U0512,O280029,2023-06-24,32.59,23,0,3.91,Late Night
U0512,O376080,2023-11-26,28.24,31,1,0.1,Afternoon
U0512,O774472,2023-07-23,15.88,16,1,0.95,Evening
U0513,O512839,2023-12-16,23.36,34,0,0.71,Morning
U0513,O929358,2024-02-19,37.36,10,0,3.11,Morning
U0514,O232192,2024-01-02,30.51,16,0,2.67,Evening
U0515,O867360,2023-10-23,23.5,51,0,2.01,Morning
U0516,O180800,2023-04-28,13.05,45,0,2.33,Morning
U0516,O244848,2023-03-17,19.54,47,1,4.6,Morning
U0516,O491016,2023-04-27,44.6,39,1,0.76,Evening
U0516,O758166,2023-08-05,21.45,12,1,0.89,Afternoon
U0516,O230293,2023-03-11,28.67,59,1,1.54,Late Night
U0516,O753570,2024-01-17,21.89,18,0,1.78,Afternoon
U0517,O936081,2024-02-20,33.02,12,1,2.98,Morning
U0517,O371056,2023-12-22,31.81,10,1,4.49,Afternoon
U0518,O532058,2024-01-20,19.01,10,0,2.83,Afternoon
U0518,O663344,2023-06-28,12.93,38,1,1.16,Late Night
U0518,O508286,2023-12-22,30.14,63,0,4.09,Evening
U0518,O533174,2023-11-07,31.77,46,1,1.83,Morning
U0518,O186390,2023-10-10,28.07,56,0,3.26,Afternoon
U0519,O829063,2023-05-24,30.08,15,1,3.61,Afternoon
U0519,O248616,2023-10-12,29.52,10,1,2.7,Morning
U0519,O998027,2023-05-26,17.59,68,0,1.52,Morning
U0519,O232844,2024-02-07,14.77,56,1,3.31,Morning
U0520,O871224,2023-12-22,21.75,36,1,2.64,Afternoon
U0520,O976650,2023-12-17,35.05,29,0,0.65,Late Night
U0521,O291750,2023-11-12,48.68,47,0,1.5,Afternoon
U0521,O207904,2023-10-07,36.57,55,0,0.11,Late Night
U0521,O837605,2024-03-13,38.86,26,1,2.14,Late Night
U0522,O629848,2024-02-19,16.15,23,0,1.61,Evening
U0522,O229189,2023-10-29,26.94,50,1,0.98,Afternoon
U0523,O634228,2023-05-11,17.07,33,0,3.04,Afternoon
U0523,O133677,2023-09-18,34.78,54,0,1.46,Late Night
U0523,O954528,2024-01-14,43.9,47,0,4.02,Evening
U0523,O335439,2023-06-24,16.61,24,1,3.43,Morning
U0523,O909398,2024-03-14,15.97,48,0,4.36,Morning
U0524,O996147,2023-11-22,15.67,53,1,2.49,Morning
U0524,O799445,2024-02-03,21.34,33,0,0.48,Afternoon
U0524,O431798,2023-08-03,14.03,44,0,2.7,Evening
U0526,O134307,2023-12-02,19.82,52,0,1.46,Afternoon
U0526,O222641,2023-05-25,35.51,32,0,0.72,Morning
U0527,O882948,2023-09-29,19.17,49,0,4.57,Morning
U0527,O974479,2024-02-19,28.98,15,0,4.93,Evening
U0528,O914155,2024-01-17,11.94,49,0,3.03,Afternoon
U0528,O310997,2023-04-29,24.23,70,0,0.6,Morning
U0528,O951198,2023-05-30,32.1,33,0,4.75,Afternoon
U0528,O631322,2023-09-20,28.68,73,0,3.27,Late Night
U0529,O928008,2023-07-15,34.14,22,0,0.24,Late Night
U0529,O411689,2024-01-06,26.19,10,0,1.29,Afternoon
U0529,O324350,2024-02-13,23.52,41,0,2.7,Evening
U0530,O462928,2023-11-26,37.84,32,0,1.92,Afternoon
U0530,O864323,2023-08-07,12.79,47,0,0.08,Afternoon
U0530,O598109,2023-05-11,28.35,46,1,4.48,Afternoon
U0530,O812203,2023-05-05,34.42,67,0,1.86,Evening
U0531,O425148,2024-02-12,27.95,25,0,1.96,Evening
U0531,O597288,2023-09-17,17.08,17,0,4.8,Late Night
U0531,O326270,2023-12-28,28.1,32,1,1.1,Late Night
U0531,O564829,2023-04-16,7.07,34,0,2.26,Afternoon
U0531,O772445,2023-05-15,19.65,21,0,3.66,Morning
U0532,O815597,2024-03-10,39.11,15,1,0.66,Late Night
U0532,O440387,2023-11-14,30.34,10,0,0.36,Morning
U0532,O134121,2023-11-23,8.54,34,1,4.46,Evening
U0532,O860528,2024-02-18,32.06,34,1,2.88,Morning
U0532,O489566,2023-07-27,8.57,50,0,0.21,Evening
U0532,O660064,2023-11-29,23.15,17,0,3.31,Evening
U0533,O401355,2023-12-03,29.65,32,0,2.2,Late Night
U0534,O979877,2023-12-03,12.64,32,1,1.62,Afternoon
U0534,O543827,2023-09-14,5.11,35,0,3.75,Morning
U0534,O551420,2024-01-17,14.61,31,0,1.71,Evening
U0534,O851245,2024-01-28,42.15,33,1,2.14,Evening
U0535,O588217,2024-03-11,39.0,13,0,0.71,Morning
U0536,O194200,2024-01-15,7.41,48,0,2.22,Late Night
U0536,O183299,2023-10-04,28.34,38,1,1.19,Afternoon
U0537,O720716,2024-03-04,24.12,31,1,0.13,Morning
U0537,O609009,2023-12-07,13.97,28,0,4.39,Late Night
U0537,O160692,2023-10-19,14.3,39,0,2.73,Afternoon
U0538,O326562,2024-01-04,30.9,45,0,2.69,Late Night
U0539,O473857,2024-01-12,6.96,55,0,2.01,Afternoon
U0539,O714727,2023-07-19,37.52,33,0,0.8,Afternoon
U0541,O726498,2023-07-13,27.95,41,1,4.8,Late Night
U0541,O138977,2023-08-10,23.51,12,0,2.61,Late Night
U0542,O181141,2024-02-19,27.2,13,1,3.96,Morning
U0542,O257182,2023-10-30,39.22,10,0,3.26,Afternoon
U0543,O639491,2024-01-19,28.5,54,0,0.55,Morning
U0543,O915555,2024-03-06,21.4,49,1,4.61,Evening
U0543,O340275,2023-07-06,19.09,51,1,0.26,Morning
U0544,O573119,2023-12-05,23.65,34,1,0.37,Afternoon
U0544,O642358,2024-01-20,9.17,50,0,0.42,Late Night
U0544,O123178,2023-12-22,23.87,36,0,0.38,Evening
U0544,O986179,2023-04-29,9.15,40,0,4.95,Late Night
U0545,O594090,2023-10-08,37.08,19,0,1.44,Afternoon
U0545,O281122,2023-07-02,28.96,49,0,2.71,Morning
U0545,O701076,2023-03-05,21.69,10,1,0.23,Late Night
U0545,O895881,2023-11-23,18.0,17,1,4.13,Morning
U0545,O284307,2023-12-19,24.2,37,0,4.82,Morning
U0545,O831870,2023-05-28,18.78,15,0,2.64,Late Night
U0545,O937685,2023-09-25,16.0,45,0,3.26,Morning
U0546,O196742,2023-09-11,22.54,18,1,2.06,Morning
U0546,O843106,2023-07-10,24.75,43,0,3.93,Morning
U0547,O745201,2023-07-07,17.06,42,0,0.28,Morning
U0547,O398345,2023-08-26,26.94,14,1,3.04,Evening
U0547,O199978,2023-07-12,24.1,53,1,2.2,Late Night
U0548,O850550,2024-01-24,17.81,26,0,0.18,Afternoon
U0548,O995176,2023-08-08,13.75,48,0,1.91,Morning
U0548,O836809,2023-08-02,19.13,36,1,3.14,Late Night
U0548,O112402,2023-06-01,27.19,57,0,1.74,Evening
U0548,O215455,2023-10-02,17.71,45,1,4.98,Afternoon
U0549,O397567,2024-02-28,15.4,38,0,4.76,Morning
U0549,O207127,2024-02-06,11.03,18,0,0.23,Morning
U0549,O670073,2024-02-19,21.65,39,0,3.6,Evening
U0549,O943976,2023-09-16,15.39,37,1,2.26,Morning
U0550,O430492,2023-10-01,33.89,10,0,2.01,Morning
U0550,O650288,2023-11-01,13.11,17,1,1.57,Evening
U0550,O305471,2023-11-14,26.7,45,0,3.91,Afternoon
U0550,O757844,2024-02-19,20.1,50,0,4.66,Evening
U0550,O117857,2023-11-21,25.47,22,1,2.76,Afternoon
U0550,O824078,2023-11-23,30.89,43,0,0.9,Morning
U0551,O981872,2023-03-09,22.5,28,1,3.37,Evening
U0551,O545661,2023-08-03,11.49,58,0,3.17,Evening
U0551,O866767,2023-12-16,18.94,62,1,4.31,Late Night
U0551,O189938,2023-04-08,17.73,25,0,2.15,Evening
U0551,O628382,2023-06-06,34.41,38,1,4.79,Morning
U0551,O157564,2023-06-21,18.0,25,0,3.53,Afternoon
U0551,O820545,2023-10-28,30.01,10,1,0.51,Evening
U0552,O354398,2023-12-01,28.07,10,0,0.08,Morning
U0553,O649653,2023-12-25,34.94,35,0,1.56,Afternoon
U0554,O506557,2023-05-05,21.52,49,0,1.95,Morning
U0554,O998273,2023-08-03,13.11,29,0,1.65,Evening
U0554,O311168,2023-02-07,16.77,32,0,0.77,Morning
U0554,O971044,2023-02-22,20.92,12,0,2.28,Morning
U0555,O255562,2023-12-12,16.68,18,1,0.86,Morning
U0556,O767751,2023-10-03,17.81,25,0,4.5,Late Night
U0556,O783532,2023-12-25,33.1,11,0,2.53,Afternoon
U0556,O111290,2023-08-05,19.89,56,1,4.75,Morning
U0556,O692021,2024-03-01,44.83,38,0,2.99,Evening
U0557,O449269,2024-02-18,17.98,19,0,2.5,Afternoon
U0558,O850219,2024-02-16,35.55,27,0,3.05,Late Night
U0559,O130267,2023-12-02,29.31,55,0,1.66,Evening
U0560,O275926,2023-12-06,22.58,26,0,2.71,Afternoon
U0560,O601554,2024-01-15,15.52,51,0,1.9,Evening
U0560,O621827,2023-10-13,10.13,35,0,3.09,Afternoon
U0561,O301489,2023-07-24,39.12,32,0,0.31,Late Night
U0561,O693374,2024-02-05,7.58,51,0,0.58,Morning
U0561,O647327,2023-06-28,23.5,12,0,3.11,Evening
U0561,O273703,2023-09-16,21.77,11,0,0.19,Morning
U0561,O777251,2023-04-14,46.52,61,1,2.2,Afternoon
U0561,O455698,2023-03-16,27.58,23,1,4.18,Evening
U0562,O144280,2023-09-07,29.55,10,1,2.64,Afternoon
U0562,O397821,2024-01-15,21.27,18,0,4.82,Morning
U0562,O839378,2023-10-17,23.36,24,0,2.56,Afternoon
U0562,O473691,2024-03-13,25.66,60,1,4.54,Late Night
U0562,O891042,2023-12-27,20.29,26,0,1.51,Morning
U0563,O419139,2024-02-26,36.36,31,1,3.2,Late Night
U0563,O884419,2024-02-09,16.97,64,1,0.26,Evening
U0564,O160384,2024-03-04,41.22,10,0,1.77,Late Night
U0564,O240251,2024-01-21,21.63,33,1,2.91,Morning
U0565,O232645,2023-09-24,8.45,42,0,3.03,Evening
U0566,O728590,2023-11-24,30.28,39,0,2.38,Morning
U0566,O106714,2023-12-21,15.55,29,0,0.15,Evening
U0566,O161516,2023-12-19,49.95,35,1,0.85,Morning
U0566,O970442,2024-02-10,19.0,41,1,3.22,Evening
U0567,O902838,2023-07-27,9.55,52,0,1.98,Morning
U0567,O469215,2023-12-13,15.96,22,0,2.89,Evening
U0567,O582640,2024-01-03,15.32,52,1,0.88,Late Night
U0567,O564193,2023-11-24,21.14,45,0,1.03,Late Night
U0568,O361085,2023-06-02,25.75,40,0,3.71,Late Night
U0568,O531083,2023-08-26,11.56,52,1,2.28,Late Night
U0568,O235282,2024-02-29,19.82,10,0,1.87,Evening
U0569,O515004,2023-11-12,22.05,44,0,1.15,Late Night
U0569,O215729,2023-11-07,18.89,46,0,3.72,Evening
U0569,O177228,2023-11-07,14.59,63,1,2.6,Morning
U0570,O667729,2023-07-11,12.91,26,1,0.46,Late Night
U0570,O750222,2023-04-19,29.73,33,0,1.82,Morning
U0570,O187193,2024-02-06,-15.65,18,0,1.81,Morning
U0570,O635632,2023-08-26,26.0,43,0,4.85,Afternoon
U0570,O212319,2024-01-24,9.42,45,0,0.38,Afternoon
U0570,O905072,2023-07-12,33.76,43,1,4.41,Morning
U0571,O899058,2024-01-04,20.26,32,0,4.09,Afternoon
U0571,O517876,2024-02-12,31.63,50,1,2.14,Late Night
U0571,O475631,2023-10-19,22.37,42,1,3.87,Afternoon
U0571,O840904,2024-01-31,27.55,19,1,0.19,Afternoon
U0571,O574475,2024-01-16,17.94,31,1,0.71,Late Night
U0573,O444421,2024-02-26,34.05,31,0,3.59,Evening
U0573,O501894,2023-08-12,31.82,39,0,4.27,Evening
U0573,O282414,2023-11-29,17.56,22,0,4.06,Late Night
U0574,O625899,2023-09-26,28.59,50,0,3.1,Late Night
U0574,O441541,2023-11-05,22.14,39,0,2.93,Morning
U0574,O518648,2023-09-29,22.81,10,1,0.4,Late Night
U0574,O991580,2024-02-25,26.32,40,1,1.0,Late Night
U0575,O930822,2023-06-28,18.02,44,1,3.97,Evening
U0577,O116838,2023-06-19,24.47,41,1,0.67,Morning
U0577,O901391,2024-01-25,28.79,53,1,3.13,Afternoon
U0577,O702851,2023-08-02,27.17,35,1,2.36,Late Night
U0578,O651990,2023-05-22,36.17,19,0,3.11,Evening
U0578,O970322,2024-02-11,34.28,25,1,4.69,Evening
U0578,O183162,2023-11-16,24.79,54,0,1.59,Late Night
U0578,O957555,2023-03-19,29.16,33,1,1.47,Late Night
U0579,O665171,2024-01-24,16.15,36,0,1.59,Late Night
U0579,O349494,2023-08-24,13.83,25,0,2.69,Afternoon
U0579,O603869,2023-09-16,27.96,66,1,1.5,Evening
U0579,O952301,2023-10-10,29.67,54,0,1.46,Afternoon
U0580,O170325,2023-04-04,27.33,21,1,3.05,Evening
U0580,O973081,2023-03-05,19.91,47,1,3.92,Morning
U0580,O946133,2024-01-01,25.62,40,0,2.62,Evening
U0580,O374115,2024-02-01,15.81,43,0,1.26,Late Night
U0580,O181823,2023-05-12,25.95,46,0,2.17,Morning
U0580,O459512,2023-09-06,25.27,38,0,2.95,Afternoon
U0580,O580683,2023-05-25,41.35,67,1,3.74,Late Night
U0582,O317912,2023-07-31,30.1,46,0,4.11,Evening
U0583,O860292,2023-06-20,26.4,35,0,4.31,Evening
U0583,O168273,2023-07-02,24.99,68,1,0.69,Morning
U0583,O884492,2023-09-20,10.71,54,0,3.77,Evening
U0583,O120914,2024-01-18,2.42,33,0,3.6,Morning
U0583,O534781,2023-09-06,28.77,10,0,1.11,Morning
U0583,O712485,2023-10-27,31.8,49,0,1.65,Late Night
U0584,O884629,2023-04-03,42.1,53,1,3.35,Morning
U0584,O224628,2023-08-21,14.94,29,0,2.28,Evening
U0584,O635425,2023-07-22,16.29,56,0,0.51,Late Night
U0584,O723181,2023-10-22,29.27,10,1,2.95,Afternoon
U0584,O567799,2023-07-28,25.11,35,1,4.16,Evening
U0584,O914234,2024-01-18,30.11,33,0,2.0,Late Night
U0584,O754593,2024-01-24,7.29,24,1,4.16,Afternoon
U0585,O251714,2023-09-15,15.35,25,0,1.65,Late Night
U0585,O885648,2023-07-06,18.95,10,0,2.02,Afternoon
U0585,O462105,2023-04-26,22.78,39,0,2.74,Late Night
U0586,O496496,2023-10-10,17.96,38,1,1.91,Afternoon
U0586,O895965,2023-05-19,9.3,53,0,2.69,Evening
U0586,O909281,2023-05-18,27.33,16,0,4.75,Evening
U0586,O427873,2023-07-06,26.69,22,1,3.64,Evening
U0586,O590994,2024-01-15,29.3,60,0,1.26,Afternoon
U0587,O343707,2023-08-05,28.62,16,0,1.67,Afternoon
U0587,O772298,2024-02-08,19.04,25,1,1.91,Evening
U0588,O666805,2023-11-10,17.52,10,0,4.28,Evening
U0588,O958753,2023-12-05,19.63,12,0,3.73,Morning
U0588,O596392,2023-12-05,9.87,15,0,3.97,Afternoon
U0588,O912597,2023-05-05,1.41,14,0,4.94,Late Night
U0589,O559387,2024-01-29,29.61,27,0,1.41,Late Night
U0589,O579221,2023-07-11,25.33,58,0,3.63,Morning
U0589,O497931,2023-07-22,29.49,23,0,0.07,Evening
U0589,O735489,2024-02-24,39.09,35,0,1.35,Late Night
U0589,O969463,2023-10-26,31.96,57,0,4.53,Late Night
U0589,O360637,2023-07-10,34.08,51,1,1.28,Late Night
U0589,O405963,2023-09-15,44.19,10,0,3.21,Evening
U0590,O853455,2023-12-16,30.22,52,0,1.13,Afternoon
U0590,O224826,2023-10-30,15.97,47,0,4.11,Late Night
U0590,O721965,2023-11-21,33.0,26,0,2.4,Afternoon
U0591,O187081,2023-12-04,29.27,26,0,3.99,Evening
U0591,O306802,2023-10-25,33.85,10,0,2.48,Evening
U0592,O380151,2023-07-02,17.55,34,0,4.42,Late Night
U0592,O420687,2023-06-07,17.68,16,0,1.15,Morning
U0592,O323378,2023-08-28,1.22,45,0,3.14,Late Night
U0592,O322047,2023-07-25,22.97,34,0,0.13,Late Night
U0593,O953467,2023-09-26,-0.24,27,1,2.19,Late Night
